Row Number,Shortest Rules
817,"[{'Rule': 'middle-middle-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o <= 0.5 && middle-middle-square-x > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o > 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x > 0.5 && middle-left-square-x > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}]"
818,"[{'Rule': 'middle-middle-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o <= 0.5 && middle-middle-square-x > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-middle-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && middle-middle-square-o <= 0.5 && top-middle-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o > 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-left-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-right-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'top-left-square-o > 0.5 && top-middle-square-x <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}]"
819,"[{'Rule': 'middle-middle-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o <= 0.5 && middle-middle-square-x > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-middle-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && middle-middle-square-o <= 0.5 && top-middle-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-left-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-right-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'top-left-square-o > 0.5 && top-middle-square-x <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}]"
820,"[{'Rule': 'middle-middle-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o <= 0.5 && middle-middle-square-x > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-left-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-right-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'top-left-square-o > 0.5 && top-middle-square-x <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}]"
821,"[{'Rule': 'middle-left-square-o <= 0.5 && middle-middle-square-b <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x > 0.5 && top-left-square-x <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-right-square-x > 0.5 && top-middle-square-b <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-b <= 0.5 && top-middle-square-o > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && middle-middle-square-x <= 0.5 && top-middle-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-middle-square-o > 0.5 && top-right-square-b <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-b <= 0.5 && top-left-square-o > 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}]"
822,"[{'Rule': 'bottom-left-square-x > 0.5 && top-left-square-x <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-right-square-x > 0.5 && top-middle-square-b <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-x <= 0.5 && top-middle-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x <= 0.5 && top-middle-square-o > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-b > 0.5 && bottom-middle-square-x <= 0.5 && top-middle-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-right-square-b <= 0.5 && top-middle-square-o > 0.5 && top-right-square-b <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-b <= 0.5 && top-left-square-o > 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}]"
823,"[{'Rule': 'middle-left-square-o <= 0.5 && middle-left-square-x > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-b <= 0.5 && top-middle-square-o > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && middle-middle-square-x <= 0.5 && top-middle-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-middle-square-o > 0.5 && top-right-square-b <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-b > 0.5 && top-left-square-o > 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-left-square-o <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o > 0.5 && middle-right-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}]"
824,"[{'Rule': 'middle-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o <= 0.5 && middle-right-square-x > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-middle-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o > 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x > 0.5 && middle-left-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x > 0.5 && middle-right-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}]"
825,"[{'Rule': 'bottom-middle-square-x <= 0.5 && middle-middle-square-o <= 0.5 && top-middle-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o <= 0.5 && middle-middle-square-x <= 0.5 && top-middle-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o <= 0.5 && top-middle-square-o > 0.5 && top-right-square-b <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o > 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x > 0.5 && middle-left-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x > 0.5 && middle-right-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}]"
826,"[{'Rule': 'bottom-left-square-x > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o <= 0.5 && middle-right-square-x > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o <= 0.5 && middle-middle-square-x <= 0.5 && top-middle-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o <= 0.5 && top-middle-square-o > 0.5 && top-right-square-b <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o > 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x > 0.5 && middle-left-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x > 0.5 && middle-right-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}]"
827,"[{'Rule': 'bottom-left-square-x <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-x <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o <= 0.5 && middle-right-square-x > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-middle-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o > 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-left-square-x > 0.5 && middle-right-square-x > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}]"
828,"[{'Rule': 'bottom-left-square-x <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-x <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o <= 0.5 && middle-right-square-x > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-middle-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o > 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-left-square-x > 0.5 && middle-right-square-x > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}]"
829,"[{'Rule': 'bottom-left-square-x <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-x <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o <= 0.5 && middle-right-square-x > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o <= 0.5 && middle-middle-square-x <= 0.5 && top-middle-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o <= 0.5 && top-middle-square-o > 0.5 && top-right-square-b <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o > 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-left-square-x > 0.5 && middle-right-square-x > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}]"
830,"[{'Rule': 'middle-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-middle-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o > 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x > 0.5 && middle-left-square-x > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}]"
831,"[{'Rule': 'middle-middle-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o <= 0.5 && middle-middle-square-x <= 0.5 && top-middle-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o > 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x > 0.5 && middle-left-square-x > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}]"
832,"[{'Rule': 'middle-middle-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-middle-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-left-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-right-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'top-left-square-o > 0.5 && top-middle-square-x <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}]"
833,"[{'Rule': 'bottom-left-square-x > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-middle-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && middle-middle-square-o <= 0.5 && top-middle-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o > 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x > 0.5 && middle-right-square-x > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}]"
834,"[{'Rule': 'middle-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o > 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x > 0.5 && middle-right-square-x > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}]"
835,"[{'Rule': 'middle-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-middle-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && middle-middle-square-o <= 0.5 && top-middle-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o > 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-left-square-b <= 0.5 && top-middle-square-b <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-right-square-b <= 0.5 && top-left-square-o > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'top-left-square-o > 0.5 && top-right-square-b <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-left-square-o > 0.5 && middle-right-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}]"
836,"[{'Rule': 'bottom-left-square-x > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-middle-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && middle-middle-square-o <= 0.5 && top-middle-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o > 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x > 0.5 && middle-left-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x > 0.5 && middle-right-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x > 0.5 && middle-right-square-x > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}]"
837,"[{'Rule': 'bottom-middle-square-x <= 0.5 && middle-middle-square-o <= 0.5 && top-middle-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o > 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x > 0.5 && middle-left-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x > 0.5 && middle-right-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}]"
838,"[{'Rule': 'bottom-left-square-x > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o > 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x > 0.5 && middle-left-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x > 0.5 && middle-right-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x > 0.5 && middle-right-square-x > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}]"
839,"[{'Rule': 'middle-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-x <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-middle-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && middle-middle-square-o <= 0.5 && top-middle-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o > 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-left-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}]"
840,"[{'Rule': 'middle-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-x <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-middle-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && middle-middle-square-o <= 0.5 && top-middle-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o > 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-left-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}]"
